#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
FRIK1989.fasta	FRIK1989	1825567	1825703	flgM	91-227/258	.....=========.	0/0	53.10	81.02	vfdb	YP_001006766	(flgM) negative regulator of flagellin synthesis [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
FRIK1989.fasta	FRIK1989	1842045	1842156	entD	3-114/771	===...../......	2/2	14.40	85.84	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	1851168	1851623	csgB	1-456/456	========/======	2/2	99.78	83.37	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
FRIK1989.fasta	FRIK1989	1852377	1853027	csgD	1-651/651	===============	0/0	100.00	81.57	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
FRIK1989.fasta	FRIK1989	1853032	1853421	csgE	1-396/396	========/======	1/6	98.48	79.29	vfdb	NP_460112	(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
FRIK1989.fasta	FRIK1989	1853446	1853862	csgF	1-417/417	========/======	3/8	99.04	81.23	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
FRIK1989.fasta	FRIK1989	1853889	1854722	csgG	1-834/834	===============	0/0	100.00	83.21	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
FRIK1989.fasta	FRIK1989	1919042	1919283	pet	3647-3888/3888	..............=	0/0	6.22	87.60	vfdb	YP_006099165	(pet) Pet serine protease precursor autotransporter [Pet (VF0217)] [Escherichia coli O44:H18 042]
FRIK1989.fasta	FRIK1989	2043429	2044208	espFu/tccP	376-1155/1155	....===========	0/0	67.53	96.92	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2103936	2104976	ompA	1-1041/1041	===============	0/0	100.00	97.98	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]
FRIK1989.fasta	FRIK1989	2296227	2298239	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	NP_286562	(espX2) Type III secretion system effector EspX2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2315392	2315520	entD	1-131/771	===...../......	1/2	16.73	87.79	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2324161	2324859	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_286535	(nleD) Type III secretion system effector NleD [NleD (VF0343)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2325090	2325971	nleH1	1-882/882	===============	0/0	100.00	100.00	vfdb	NP_286534	(nleH1) Type III secretion system effector NleH1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2326799	2327791	nleC	1-993/993	===============	0/0	100.00	100.00	vfdb	NP_286533	(nleC) Type III secretion system effector NleC  zinc metalloprotease  [NleC (VF0340)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2327852	2328832	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2466829	2466950	entD	5-126/771	===...../......	2/2	15.69	88.62	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2544029	2544775	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2544775	2545632	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2545646	2547256	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2547266	2548453	entC	1-1188/1188	===============	0/0	100.00	98.15	vfdb	NP_752611	(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2548630	2549586	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2549590	2550840	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2550939	2551955	fepD	1-1017/1017	===============	0/0	100.00	96.66	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2551952	2552944	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2552941	2553756	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2555130	2558983	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	NP_752604	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2559201	2560403	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	NP_752602	(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2560646	2562886	fepA	1-2241/2241	===============	0/0	100.00	96.88	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2562911	2563681	entD	1-771/771	===============	0/0	100.00	94.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2751388	2752959	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160	(espY3) Type III secretion system effector EspY3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2759161	2759296	entD	1-136/771	===...../......	4/4	17.38	83.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2882728	2882865	fimE	400-537/597	..........====.	0/0	23.12	81.16	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	2896323	2900564	fdeC	1-4245/4251	========/======	3/5	99.76	92.16	vfdb	YP_002390132	(fdeC) adhesin FdeC [FdeC (VF0506)] [Escherichia coli O45:K1:H7 str. S88]
FRIK1989.fasta	FRIK1989	2910751	2911341	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2911416	2912003	yagZ/ecpA	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2912061	2912729	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2912755	2915280	yagX/ecpC	1-2526/2526	===============	0/0	100.00	99.96	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2915270	2916913	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	2916837	2917592	yagV/ecpE	1-756/756	===============	0/0	100.00	99.87	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3098826	3098974	algW	633-781/1170	.......=/==....	2/2	12.65	77.33	vfdb	NP_253136	(algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas aeruginosa PAO1]
FRIK1989.fasta	FRIK1989	3141533	3141664	entD	1-132/771	===...../......	2/2	16.99	88.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3203475	3204044	espY2	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_285765	(espY2) Type III secretion system effector EspY2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3220514	3221251	espY1	1-753/753	========/======	1/15	98.01	98.01	vfdb	NP_285753	(espY1) Type III secretion system effector EspY1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3259945	3261366	espX1	1-1422/1422	===============	0/0	100.00	100.00	vfdb	NP_285716	(espX1) Type III secretion system effector EspX1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3279001	3279092	entD	7-98/771	==....../......	2/2	11.80	89.25	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3334073	3334796	cheD	795-1518/1674	.......=======.	0/0	43.25	77.21	vfdb	YP_001006778	(cheD) methyl-accepting chemotaxis protein CheD [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
FRIK1989.fasta	FRIK1989	3352398	3352535	entD	1-138/771	===...../......	2/2	17.77	82.01	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3359125	3361248	espX6	1-2196/2196	========/======	6/72	96.72	96.31	vfdb	NP_290952	(espX6) Type III secretion system effector EspX6 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3380912	3381823	fimH	1-912/912	===============	0/0	100.00	97.26	vfdb	NP_757248	(fimH) FimH protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3381834	3382337	fimG	1-504/504	===============	0/0	100.00	98.02	vfdb	NP_757247	(fimG) FimG protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3382350	3382883	fimF	1-534/534	===============	0/0	100.00	97.94	vfdb	NP_757245	(fimF) FimF protein precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3382890	3385526	fimD	1-2637/2637	===============	0/0	100.00	98.18	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3385593	3386318	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3386355	3386894	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3386959	3387564	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3387972	3388568	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3389046	3389648	fimB	1-603/603	===============	0/0	100.00	98.18	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3461754	3461866	entD	10-132/771	===...../......	2/12	14.53	84.68	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3490794	3490922	entD	1-129/771	===...../......	2/2	16.60	84.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3524801	3524913	entD	2-114/771	===...../......	2/2	14.53	87.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3560034	3560162	entD	6-133/771	===...../......	2/3	16.47	80.77	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3651559	3652851	espX5	1-1293/1293	===============	0/0	100.00	100.00	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3695794	3697374	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3723730	3723856	entD	10-137/771	===...../......	3/3	16.34	82.95	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3731612	3733798	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644	(espL4) Type III secretion system effector EspL4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	3817721	3817829	entD	15-124/771	===...../......	2/3	14.01	88.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3853857	3853987	entD	1-131/771	===...../......	2/2	16.86	85.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3883723	3883859	entD	1-137/771	===...../......	2/2	17.64	81.88	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	3982889	3984317	aslA	1-1428/1428	========/======	1/1	100.00	93.91	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]
FRIK1989.fasta	FRIK1989	4073844	4076252	espY4	1-2409/2409	===============	0/0	100.00	100.00	vfdb	NP_290352	(espY4) Type III secretion system effector EspY4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4098621	4098724	entD	11-114/771	===...../......	2/2	13.36	93.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
FRIK1989.fasta	FRIK1989	4139774	4140970	espG	1-1197/1197	===============	0/0	100.00	100.00	vfdb	NP_290289	(espG) Type III secretion system effector EspG GTPase activating protein [EspG (VF0201)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4142619	4142837	escE	1-219/219	===============	0/0	100.00	100.00	vfdb	NP_290287	(escE) chaperone for EscF [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4142841	4143164	cesAB	1-324/324	===============	0/0	100.00	100.00	vfdb	NP_290286	(cesAB) chaperone for EspA and EspB [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4143786	4144400	escL	1-615/615	===============	0/0	100.00	100.00	vfdb	NP_290284	(escL) negative regulator EscL stator protein [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4144405	4145058	escR	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_290283	(escR) Type III secretion systemminor export apparatus protein EscR [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4145058	4145327	escS	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_290282	(escS) Type III secretion systemminor export apparatus protein EscS [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4145327	4146103	escT	1-777/777	===============	0/0	100.00	100.00	vfdb	NP_290281	(escT) Type III secretion system minor export apparatus protein EscT [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4146096	4147133	escU	1-1038/1038	===============	0/0	100.00	100.00	vfdb	NP_290280	(escU) Type III secretion system export apparatus switch protein EscU [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4147130	4147588	etgA	1-459/459	===============	0/0	100.00	100.00	vfdb	NP_290279	(etgA) T3SS-associated peptidoglycan lytic enzyme  [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4149007	4149462	cesD	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_290276	(cesD) chaperone for EspB and EspD [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4149476	4151014	escC	1-1539/1539	===============	0/0	100.00	100.00	vfdb	NP_290275	(escC) Type III secretion system secretin EscC [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4151014	4151469	sepD	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_290274	(sepD) Type III secretion system secretion switch protein SepD [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4151475	4152047	escJ	1-573/573	===============	0/0	100.00	100.00	vfdb	NP_290273	(escJ) Type III secretion system inner MS ring protein EscJ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4152050	4152478	escI	1-429/429	===============	0/0	100.00	100.00	vfdb	NP_290272	(escI) Type III secretion system inner rod component EscI [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4152511	4152810	sepZ/espZ	1-300/300	===============	0/0	100.00	100.00	vfdb	NP_290271	(sepZ/espZ) Type III secretion system effector EspZ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4152995	4153348	cesL	1-354/354	===============	0/0	100.00	100.00	vfdb	NP_290270	(cesL) chaperone for SepL [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
FRIK1989.fasta	FRIK1989	4153345	4155372	escV	1-2028/2028	===============	0/0	100.00	100.00	vfdb	NP_290269	(escV) Type III secretion system major export apparatus protein [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
